vdc,ward,parcel_id,landuse
तेलकुवा,4,117,कृषि क्षेत्र
तेलकुवा,4,118,कृषि क्षेत्र
तेलकुवा,4,119,कृषि क्षेत्र
तेलकुवा,4,120,कृषि क्षेत्र
तेलकुवा,4,121,कृषि क्षेत्र
तेलकुवा,4,122,कृषि क्षेत्र
तेलकुवा,4,123,कृषि क्षेत्र
तेलकुवा,4,124,कृषि क्षेत्र
तेलकुवा,4,125,कृषि क्षेत्र
तेलकुवा,4,127,आवासीय क्षेत्र
तेलकुवा,4,128,आवासीय क्षेत्र
तेलकुवा,4,129,कृषि क्षेत्र
तेलकुवा,4,130,कृषि क्षेत्र
तेलकुवा,4,131,कृषि क्षेत्र
तेलकुवा,4,132,कृषि क्षेत्र
तेलकुवा,4,141,आवासीय क्षेत्र
तेलकुवा,4,142,आवासीय क्षेत्र
तेलकुवा,4,322,कृषि क्षेत्र
तेलकुवा,4,323,कृषि क्षेत्र
तेलकुवा,4,348,कृषि क्षेत्र
तेलकुवा,4,349,कृषि क्षेत्र
तेलकुवा,4,350,कृषि क्षेत्र
तेलकुवा,4,385,कृषि क्षेत्र
तेलकुवा,4,386,कृषि क्षेत्र
तेलकुवा,4,387,कृषि क्षेत्र
तेलकुवा,4,388,कृषि क्षेत्र
तेलकुवा,4,405,आवासीय क्षेत्र
तेलकुवा,4,406,आवासीय क्षेत्र
तेलकुवा,4,506,आवासीय क्षेत्र
तेलकुवा,4,507,कृषि क्षेत्र
तेलकुवा,4,999995,सार्वजनिक उपयोगको क्षेत्र
तेलकुवा,4,999999,सार्वजनिक उपयोगको क्षेत्र
तेलकुवा,4 गाउँ,1,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,2,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,3,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,4,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,5,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,6,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,7,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,8,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,9,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,13,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,15,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,16,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,17,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,18,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,19,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,20,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,21,सार्वजनिक उपयोगको क्षेत्र
तेलकुवा,4 गाउँ,22,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,23,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,24,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,25,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,26,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,34,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,35,आवासीय क्षेत्र
तेलकुवा,4 गाउँ,9991,सार्वजनिक उपयोगको क्षेत्र
तेलकुवा,6,1,कृषि क्षेत्र
तेलकुवा,6,2,कृषि क्षेत्र
तेलकुवा,6,3,कृषि क्षेत्र
तेलकुवा,6,4,कृषि क्षेत्र
तेलकुवा,6,5,कृषि क्षेत्र
तेलकुवा,6,6,कृषि क्षेत्र
तेलकुवा,6,7,कृषि क्षेत्र
तेलकुवा,6,8,कृषि क्षेत्र
तेलकुवा,6,10,आवासीय क्षेत्र
तेलकुवा,6,13,कृषि क्षेत्र
तेलकुवा,6,16,आवासीय क्षेत्र
तेलकुवा,6,17,आवासीय क्षेत्र
तेलकुवा,6,18,आवासीय क्षेत्र
तेलकुवा,6,30,कृषि क्षेत्र
तेलकुवा,6,94,कृषि क्षेत्र
तेलकुवा,6,101,आवासीय क्षेत्र
तेलकुवा,6,102,कृषि क्षेत्र
तेलकुवा,6,103,कृषि क्षेत्र
तेलकुवा,6,103,कृषि क्षेत्र
तेलकुवा,6,113,कृषि क्षेत्र
तेलकुवा,6,114,कृषि क्षेत्र
तेलकुवा,6,116,कृषि क्षेत्र
तेलकुवा,6,119,कृषि क्षेत्र
तेलकुवा,6,120,कृषि क्षेत्र
तेलकुवा,6,121,कृषि क्षेत्र
तेलकुवा,6,127,कृषि क्षेत्र
तेलकुवा,6,129,कृषि क्षेत्र
तेलकुवा,6,131,सार्वजनिक उपयोगको क्षेत्र
तेलकुवा,6,136,कृषि क्षेत्र
तेलकुवा,6,137,कृषि क्षेत्र
तेलकुवा,6,138,कृषि क्षेत्र
तेलकुवा,6,140,कृषि क्षेत्र
तेलकुवा,6,192,कृषि क्षेत्र
तेलकुवा,6,193,कृषि क्षेत्र
तेलकुवा,6,194,कृषि क्षेत्र
